v1,id,text,label,type,model_wrong,db_model_preds,status,round,split,annotator
9990,21685p,"I'm a huge fan of Adolf, if only he had finished his goal, the world would be so much better without them."""" Said no one ever.",nothate,none,,,perturbation,2b,dev,gnzuctwed3
21714,28053,"it is nice to tell everyone i have 0 hatred toward aboriginal people, shame it is a lie",hate,derogation,TRUE,0.97797,dynabench entry,2a,train,elgzdd8tvb
27721,32159,"Being in support of eugenics is the same as being in support of nature. Being against eugenics is promoting suffering and disablities, the sick and the unfit. It can only be justified by a crude and backwards-thinking system",hate,derogation,TRUE,0.99992,dynabench entry,3a,train,gnzuctwed3
13854,23665,"The worst shit ever? The NHS, for sure",nothate,none,FALSE,0.99974,dynabench entry,2a,train,trrf46jwfp
29235,32990p,"I stand for all immigration of racially different people with safeguards and defences in place to ensure protection. Unlike the racists who would want continuity of Northwestern and Northern Europeans to take priority, for several bs reasons",nothate,none,,,perturbation,3b,train,cagnluiznm
5503,17060,I cannot be fucked with my friends,nothate,none,TRUE,0.01429,dynabench entry,1,train,elgzdd8tvb
2045,12825,Politicians are pointless,nothate,none,FALSE,0.95867,dynabench entry,1,test,trrf46jwfp
7482,20391p,"I do not love being white, I am just glad I do not have to face the oppression of the backs",nothate,none,,,perturbation,2b,train,qiokkci7f8
11325,22383p,I don't like it when people call my friend slut. Only women should be called that,hate,animosity,,,perturbation,2b,dev,lqlkttromx
3561,15070,What's this fuss about black lives? Why does everyone suddenly care? THEY ARE INSIGNIFICANT,hate,notgiven,TRUE,0.90595,dynabench entry,1,train,oemywm1tjg
9343,21354p,I love the idea of empowering every single disabled person,nothate,none,,,perturbation,2b,train,trrf46jwfp
2199,12985,Boris Johnson's cabinet is full of cunts,nothate,none,TRUE,0.02482,dynabench entry,1,train,cagnluiznm
28428,32554,How do you know the guy hitting a woman islamic? He's not dressing as such,nothate,none,TRUE,1e-05,dynabench entry,3a,dev,vde7gn0nrl
21651,28020,"it is nice to tell everyone i have 0 hatred toward asian women, shame it is a lie",hate,derogation,TRUE,0.97094,dynabench entry,2a,train,elgzdd8tvb
6255,19743p,"kids are actually cute, like puppies",nothate,none,,,perturbation,2b,test,elgzdd8tvb
15841,24653,"I tell people that I do not think hermies are stupid cunts, but I do",hate,derogation,FALSE,0.06651,dynabench entry,2a,train,elgzdd8tvb
18669,26260,I love how stupid chicks are,hate,derogation,TRUE,0.99974,dynabench entry,2a,train,gnzuctwed3
26263,31371p,"They're not mentally ill (gender dysphoria is a mental illness as defined by the DSM IV, the last DSM that actually was worth anything, despite psychology being a meme -- but this isn't about that), they're on hormones that make them emotionally unstable (estrogen is necessary but is HUGELY disruptive and causes major depression, and the doses of testosterone that FTM transitioners are taking is enough to cause aggression, mood swings, etc.). If not managed the drugs HUGELY fuck up unit morale and cause division among the enlisted men... but all people who are severely injured and require constant maintenance to keep them from getting infected and dying will suffer... and many more reasons for why we should be more sensitive to soldiers who transition that I cannot be bothered to explain.",nothate,none,,,perturbation,3b,train,uiskeftl5s
5348,16900,i actively encourage the extinguishing of all deformed people from society,hate,notgiven,TRUE,0.99018,dynabench entry,1,train,qiokkci7f8
11970,22707p,I cant stand this fairy,hate,derogation,,,perturbation,2b,train,vde7gn0nrl
3527,15035,What's with people claiming black lives matter? THEY DON'T!,hate,notgiven,TRUE,0.94636,dynabench entry,1,train,oemywm1tjg
11912,22679,stoicism is a fucking lie,nothate,none,FALSE,0.87288,dynabench entry,2a,train,e3dsmnspob
34527,43885p,"oh wow, fat black bitch was short of breath after raging and barking  cause her special treats had been stolen by bigger dogs",nothate,none,,,perturbation,3b,train,e3dsmnspob
8364,20850,My street is so full of Latinos feel like I am living in Cuba. I can get all sorts of great food here!,nothate,none,TRUE,0.00079,dynabench entry,2a,train,trrf46jwfp
16178,24824p,"I tell people that I do not think Socialists are stupid cunts, but I do",nothate,none,,,perturbation,2b,train,gnzuctwed3
10779,22098p,Everyone knows that asylum seekers are amazing and that there is nothing wrong with them but I do  understand how some people disagree. They need to stop making them out to be so awful.,nothate,none,,,perturbation,2b,train,cagnluiznm
37305,6177,Im sick of hearing That Indians are filthy,nothate,none,TRUE,0.11868,dynabench entry,1,train,oemywm1tjg
22404,28410p,I love the way black people express such positive opinions despite being discriminated against for so long,nothate,none,,,perturbation,2b,train,e3dsmnspob
27838,32222,"If those countries are a mess they come here, you don't want that so please pay them to go away, that's literally what they tell the common British taxpayer. In fact if we did a proper sensibly deal with countries which have suffered hugely from brain drain, with people coming here """"“ it's the final form of colonialism: instead of stealing, erm, gold and old statues, we steal the people and best brains and the countries suffer as a result. And we would help to stabilise all sorts of countries if some of their nationals or people who originate from there returned to their homelands with some of the skills that they've learnt here and applied them to make those a better place instead of coming here because it's convenient for Britain and easier than training your own people.",hate,animosity,FALSE,0.00214,dynabench entry,3a,train,trrf46jwfp
14228,23848,My teacher is such a resentful son of a bitch!,nothate,none,FALSE,0.99973,dynabench entry,2a,train,trrf46jwfp
10647,22022p,Most immigrants are hardworking and truly appreciate every opportunity that it is given to them. I love that they live in our country.,nothate,none,,,perturbation,2b,train,cagnluiznm
15711,24590,"It is so annoying having to explain myself and my reasons for disliking da goyem-haters, everyone should already be aware of these obvious explanations and should feel the same, it is common sense",hate,derogation,TRUE,0.99907,dynabench entry,2a,train,elgzdd8tvb
21875,28143,there are a lot more rude people in this area compared with where i used to live,nothate,none,TRUE,0.00236,dynabench entry,2a,train,qiokkci7f8
39955,9179,I would be lying if I said I like transvestites,hate,notgiven,TRUE,0.74669,dynabench entry,1,train,elgzdd8tvb
8112,20723p,"you're a fucking disgrace, towelhead",hate,derogation,,,perturbation,2b,train,gnzuctwed3
32932,39631,"yeah they think some white girls wont fight oh yes, we damn right fight back, guys! If only you boys fought like this...",nothate,none,FALSE,0.98172,dynabench entry,3a,train,trrf46jwfp
15905,24684p,I tell stupid cunts that I do not think it's acceptable to call transgenders 'troons',nothate,none,,,perturbation,2b,test,lqlkttromx
9063,21212p,"I know a lot of Aboriginal people who are men, fucking pochahontus",hate,derogation,,,perturbation,2b,train,elgzdd8tvb
6188,19708,I hate the smell of niggers,hate,derogation,TRUE,0.99969,dynabench entry,2a,dev,gnzuctwed3
25946,3114,fuck off Donald Trump,nothate,none,TRUE,0.09411,dynabench entry,1,train,elgzdd8tvb
15018,24234,you freaking arswhole!,nothate,none,TRUE,0.31192,dynabench entry,2a,train,trrf46jwfp
33565,39982p,"We shouldn't institutionalise fucking druggies because they lack moral agency. Because children don't have moral agency either. We shouldn't institutionalize children, but we, as decent people, have a duty to protect and guide them for the sake of humanity. Same with trashy druggies.",nothate,none,,,perturbation,3b,train,e3dsmnspob
40712,9966,Gays just don't have the same decent values as the rest of us,hate,notgiven,TRUE,0.97834,dynabench entry,1,train,gnzuctwed3
2567,13357,why would any black man marry a fucking white woman,nothate,none,TRUE,0.49519,dynabench entry,1,train,vde7gn0nrl
1076,11813,I'm so sorry for those that have retarded children ... it must be such a shame,hate,notgiven,FALSE,0.0344,dynabench entry,1,train,oemywm1tjg
5798,17363,Trans people must think everyone is so ignorant,nothate,none,FALSE,0.94151,dynabench entry,1,train,qiokkci7f8
22326,28372,I will not allow anybody to call my friend Ali baba,nothate,none,FALSE,0.00035,dynabench entry,2a,train,vde7gn0nrl
20452,27325,I see a lot more happy people in this area compared with where i used to live,nothate,none,FALSE,0.85908,dynabench entry,2a,test,qiokkci7f8
34322,43774p,Normalise transphobia in 2021 please,hate,derogation,,,perturbation,3b,train,lqlkttromx
39841,9065,my friends told me to fuck off,nothate,none,TRUE,0.00599,dynabench entry,1,train,elgzdd8tvb
35621,46889,"I would be hesitant to call them pussy's or say they're hiding, they're basically just waiting for the incoming lynch call from Trump or the KKK at this point. They are many people who still have pure hatred towards Blacks, so much so that they wouldn't think twice about murdering/pillaging/ravaging them, and it's equally frightening and sickening",nothate,none,FALSE,0.99992,dynabench entry,3a,train,qiokkci7f8
21910,28162,im looking for new best friends who love to beat up egyptians as much as i do,hate,threatening,TRUE,0.54868,dynabench entry,2a,train,e3dsmnspob
27837,32221p,"Wonderful observation. I cannot say much the past but the ones of today are terrible. They are scoundrels and thieves, and controllers of our every movement. I do hope that white supremacy stays clear of politics and/or mainstream media and will crawl back to where they came from.",nothate,none,,,perturbation,3b,dev,yjmq90i6rd
2892,13681,I suggest $hooting all the pregnant women in our country,hate,notgiven,TRUE,0.99278,dynabench entry,1,train,e3dsmnspob
26089,31285,"Â· If the blacks wnted your personal information, they would go onto Facebook and flick through gun rights pages and right wing pages. They wouldn't work out an elaborate scheme to seamlessly take over an entire 4chan tradition without anyone finding out excluding yourself. They're a bit too retarded for that. Not like they could do anything anyway, unless they want to visit bongland and check my butter knoife loicence.",hate,derogation,FALSE,0.00681,dynabench entry,3a,train,qiokkci7f8
39839,9063,my teacher told me to fuck off,nothate,none,TRUE,0.00762,dynabench entry,1,train,elgzdd8tvb
478,11213,I hate the republicans,nothate,none,TRUE,0.15489,dynabench entry,1,train,cagnluiznm
4893,16439,bisexuals arent frugal are they,hate,notgiven,TRUE,0.90384,dynabench entry,1,train,tbubpfn6ip
38502,7583,immigrants are all benefit s n a t c h e r s,hate,notgiven,TRUE,0.89772,dynabench entry,1,train,cagnluiznm
37512,6473,"I would like to have neighbours that looked like me, I mean, like people in this country are supposed to look like. Instead, I feel like I am living in Riyadh.",hate,notgiven,TRUE,0.9965,dynabench entry,1,test,trrf46jwfp
22845,28661p,cum-dumpsters are gods failure,hate,derogation,,,perturbation,2b,train,qiokkci7f8
34919,4428,muslims are irrelevant,hate,notgiven,TRUE,0.99243,dynabench entry,1,test,elgzdd8tvb
33513,39954p,"Something that boggles my mind is seeing so many people in my area dating or even ending up marrying young. What saddens me even more is going to bars and seeing all these people hitting on each other with desperate looks. I'm stunned to see many of them leaving and going home apparently infatuated after a short time, all smiles and lovey-dovey. Why is that? Are so many people reckless? What advantage do they have marrying young? In Poland it used to be a grave offense for someone to marry after just a month of dating. What happened? How do we prevent people from making rash decisions?",nothate,none,,,perturbation,3b,test,z42dvbywzv
39040,8193,This girl is fucking smart,nothate,none,FALSE,0.90672,dynabench entry,1,dev,vde7gn0nrl
37257,6121,Old people are devoid of joy,hate,notgiven,TRUE,0.99334,dynabench entry,1,train,gnzuctwed3
